path,fname,label,width,height,bytes,md5,classnum,instnum,motif,rotation,instance_id
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 2_rotate_90.jpg,14 Sekar Tebu 2_rotate_90.jpg,14 Sekar Tebu,512,512,60833,b0b88576b52a5ed409f2a68b29ed6950,14,2,Sekar Tebu,90,14|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 3.jpg,14 Sekar Tebu 3.jpg,14 Sekar Tebu,512,512,66667,ae4a62d6d744b12b335847f0b4fdfafd,14,3,Sekar Tebu,0,14|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 3_rotate_180.jpg,14 Sekar Tebu 3_rotate_180.jpg,14 Sekar Tebu,512,512,66767,d3df83d062e0646f4b37d5201f104898,14,3,Sekar Tebu,180,14|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 3_rotate_270.jpg,14 Sekar Tebu 3_rotate_270.jpg,14 Sekar Tebu,512,512,61456,8610dabf66fc4fa787201363837ea1b2,14,3,Sekar Tebu,270,14|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 3_rotate_90.jpg,14 Sekar Tebu 3_rotate_90.jpg,14 Sekar Tebu,512,512,61410,3f2c664e30c10068b7fd67a7e8133383,14,3,Sekar Tebu,90,14|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 4.jpg,14 Sekar Tebu 4.jpg,14 Sekar Tebu,512,512,66575,9cff75da758432a0bf31e938fcbbc5ec,14,4,Sekar Tebu,0,14|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 4_rotate_180.jpg,14 Sekar Tebu 4_rotate_180.jpg,14 Sekar Tebu,512,512,66453,3193520c55f9ae8266e131006e0f9557,14,4,Sekar Tebu,180,14|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 4_rotate_270.jpg,14 Sekar Tebu 4_rotate_270.jpg,14 Sekar Tebu,512,512,59855,98fa6f442292e8632377738b30f3cda2,14,4,Sekar Tebu,270,14|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/14 Sekar Tebu 4_rotate_90.jpg,14 Sekar Tebu 4_rotate_90.jpg,14 Sekar Tebu,512,512,59897,be6e29477cc729e20437ba165adb0033,14,4,Sekar Tebu,90,14|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 1.jpg,15 Sekar Manggis 1.jpg,15 Sekar Manggis,512,512,66314,db62a2f216ed7d359c3d52675661ff57,15,1,Sekar Manggis,0,15|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 1_rotate_180.jpg,15 Sekar Manggis 1_rotate_180.jpg,15 Sekar Manggis,512,512,66307,0a631f2a10154a0b6d78573554e398eb,15,1,Sekar Manggis,180,15|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 1_rotate_270.jpg,15 Sekar Manggis 1_rotate_270.jpg,15 Sekar Manggis,512,512,65593,0869b59f7036c3593555c6e6e8c62b7e,15,1,Sekar Manggis,270,15|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 1_rotate_90.jpg,15 Sekar Manggis 1_rotate_90.jpg,15 Sekar Manggis,512,512,65895,562229273402a7dd6c77702e1b74c46a,15,1,Sekar Manggis,90,15|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 2.jpg,15 Sekar Manggis 2.jpg,15 Sekar Manggis,512,512,65386,7da9cc05f72246d6cc5cd2bd93559e37,15,2,Sekar Manggis,0,15|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 2_rotate_180.jpg,15 Sekar Manggis 2_rotate_180.jpg,15 Sekar Manggis,512,512,65573,a573681bc1f5a37eb9006e7ed4fda787,15,2,Sekar Manggis,180,15|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 2_rotate_270.jpg,15 Sekar Manggis 2_rotate_270.jpg,15 Sekar Manggis,512,512,57749,0432ad2211e0ea70fa10a7abb103a2e7,15,2,Sekar Manggis,270,15|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 2_rotate_90.jpg,15 Sekar Manggis 2_rotate_90.jpg,15 Sekar Manggis,512,512,58135,90c8370e064a01d885af57c0fe1402c6,15,2,Sekar Manggis,90,15|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 3.jpg,15 Sekar Manggis 3.jpg,15 Sekar Manggis,512,512,60239,16b177c9c854e98b47cec63862171d81,15,3,Sekar Manggis,0,15|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 3_rotate_180.jpg,15 Sekar Manggis 3_rotate_180.jpg,15 Sekar Manggis,512,512,60666,874668de58c5b3cf301e6f11ef901467,15,3,Sekar Manggis,180,15|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 3_rotate_270.jpg,15 Sekar Manggis 3_rotate_270.jpg,15 Sekar Manggis,512,512,56819,2771127af2fee7df88ef5f1086513638,15,3,Sekar Manggis,270,15|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 3_rotate_90.jpg,15 Sekar Manggis 3_rotate_90.jpg,15 Sekar Manggis,512,512,56659,fdc60b459bd17190477d6fbd619367d6,15,3,Sekar Manggis,90,15|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 4.jpg,15 Sekar Manggis 4.jpg,15 Sekar Manggis,512,512,59568,de29a7ef925a33d3533ae32ef69f15f0,15,4,Sekar Manggis,0,15|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 4_rotate_180.jpg,15 Sekar Manggis 4_rotate_180.jpg,15 Sekar Manggis,512,512,59634,ded965ea81e3821f88f7683d7a2e992f,15,4,Sekar Manggis,180,15|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 4_rotate_270.jpg,15 Sekar Manggis 4_rotate_270.jpg,15 Sekar Manggis,512,512,55266,20071d49b2d6b4ad937094acad8ab13b,15,4,Sekar Manggis,270,15|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/15 Sekar Manggis 4_rotate_90.jpg,15 Sekar Manggis 4_rotate_90.jpg,15 Sekar Manggis,512,512,55248,4b72fc2ae901db442ddc2d694e4b1398,15,4,Sekar Manggis,90,15|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 1.jpg,16 Sekar Randhu 1.jpg,16 Sekar Randhu,512,512,63476,0711ffef01d34a28466ac9f65f0eb866,16,1,Sekar Randhu,0,16|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 1_rotate_180.jpg,16 Sekar Randhu 1_rotate_180.jpg,16 Sekar Randhu,512,512,63759,7b6f7e613785413b4d8475fd37f11440,16,1,Sekar Randhu,180,16|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 1_rotate_270.jpg,16 Sekar Randhu 1_rotate_270.jpg,16 Sekar Randhu,512,512,63000,0e82725f0f4ffa32174f89cc48efd4c6,16,1,Sekar Randhu,270,16|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 1_rotate_90.jpg,16 Sekar Randhu 1_rotate_90.jpg,16 Sekar Randhu,512,512,62507,ad3d9ba3905e8f31a0f26b97fd863d6c,16,1,Sekar Randhu,90,16|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 2.jpg,16 Sekar Randhu 2.jpg,16 Sekar Randhu,512,512,60931,f0c059ad2c3b351606f729a57da2ff71,16,2,Sekar Randhu,0,16|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 2_rotate_180.jpg,16 Sekar Randhu 2_rotate_180.jpg,16 Sekar Randhu,512,512,60513,a1ff023012c34d589804d8fd083d750c,16,2,Sekar Randhu,180,16|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 2_rotate_270.jpg,16 Sekar Randhu 2_rotate_270.jpg,16 Sekar Randhu,512,512,54035,c61b47c5a728fa50b9afade77651c7cc,16,2,Sekar Randhu,270,16|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 2_rotate_90.jpg,16 Sekar Randhu 2_rotate_90.jpg,16 Sekar Randhu,512,512,53873,73eafb807bbcf94648cb2f0a14302d37,16,2,Sekar Randhu,90,16|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 3.jpg,16 Sekar Randhu 3.jpg,16 Sekar Randhu,512,512,57787,a73514a9aa2dbdcbc8e532a711d133ce,16,3,Sekar Randhu,0,16|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 3_rotate_180.jpg,16 Sekar Randhu 3_rotate_180.jpg,16 Sekar Randhu,512,512,57983,b922055a1b45a3d953fcd191c96a6823,16,3,Sekar Randhu,180,16|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 3_rotate_270.jpg,16 Sekar Randhu 3_rotate_270.jpg,16 Sekar Randhu,512,512,51954,77282c75592db09ceb962823482f67d0,16,3,Sekar Randhu,270,16|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 3_rotate_90.jpg,16 Sekar Randhu 3_rotate_90.jpg,16 Sekar Randhu,512,512,51977,3b2c9ba9ce4e9a960814e760ce7c24b6,16,3,Sekar Randhu,90,16|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 4.jpg,16 Sekar Randhu 4.jpg,16 Sekar Randhu,512,512,55331,30063dc1f702174b982e7576d7c2589d,16,4,Sekar Randhu,0,16|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 4_rotate_180.jpg,16 Sekar Randhu 4_rotate_180.jpg,16 Sekar Randhu,512,512,55268,781074dffcffcc83654aa59be261fe34,16,4,Sekar Randhu,180,16|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 4_rotate_270.jpg,16 Sekar Randhu 4_rotate_270.jpg,16 Sekar Randhu,512,512,53355,eef964087b8b2b2b247a325e91662918,16,4,Sekar Randhu,270,16|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/16 Sekar Randhu 4_rotate_90.jpg,16 Sekar Randhu 4_rotate_90.jpg,16 Sekar Randhu,512,512,53453,864f2a1715a016cf3c8c395ab71b9f2a,16,4,Sekar Randhu,90,16|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 1.jpg,17 Worawari Rumpuk 1.jpg,17 Worawari Rumpuk,512,512,69233,c2da768fec2e8d1ec0e5f5210595f2a5,17,1,Worawari Rumpuk,0,17|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 1_rotate_180.jpg,17 Worawari Rumpuk 1_rotate_180.jpg,17 Worawari Rumpuk,512,512,69503,cfea995d8b3c14031ab3e6040eba50e7,17,1,Worawari Rumpuk,180,17|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 1_rotate_270.jpg,17 Worawari Rumpuk 1_rotate_270.jpg,17 Worawari Rumpuk,512,512,68237,7ba72fd3418d542aca44e39f7ebc07cf,17,1,Worawari Rumpuk,270,17|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 1_rotate_90.jpg,17 Worawari Rumpuk 1_rotate_90.jpg,17 Worawari Rumpuk,512,512,69226,019f2327c11113a4bd5addeb813cb69d,17,1,Worawari Rumpuk,90,17|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 2.jpg,17 Worawari Rumpuk 2.jpg,17 Worawari Rumpuk,512,512,66308,0d6c7af7987c57cb1877b16505785043,17,2,Worawari Rumpuk,0,17|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 2_rotate_180.jpg,17 Worawari Rumpuk 2_rotate_180.jpg,17 Worawari Rumpuk,512,512,66101,d8db7c4f2f888c70572b715b7fd75faf,17,2,Worawari Rumpuk,180,17|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 2_rotate_270.jpg,17 Worawari Rumpuk 2_rotate_270.jpg,17 Worawari Rumpuk,512,512,58928,364a5c511608dd251772c46ddd380d3d,17,2,Worawari Rumpuk,270,17|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 2_rotate_90.jpg,17 Worawari Rumpuk 2_rotate_90.jpg,17 Worawari Rumpuk,512,512,58907,35429224fc0ece4205ee4b6bd110526e,17,2,Worawari Rumpuk,90,17|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 3.jpg,17 Worawari Rumpuk 3.jpg,17 Worawari Rumpuk,512,512,67528,77327f7d34af5f160e47078d3dbd6b72,17,3,Worawari Rumpuk,0,17|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 3_rotate_180.jpg,17 Worawari Rumpuk 3_rotate_180.jpg,17 Worawari Rumpuk,512,512,67724,956daae85f0c42d2dab9353f46536e60,17,3,Worawari Rumpuk,180,17|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 3_rotate_270.jpg,17 Worawari Rumpuk 3_rotate_270.jpg,17 Worawari Rumpuk,512,512,60420,08283356458499ac062572fada156ac2,17,3,Worawari Rumpuk,270,17|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 3_rotate_90.jpg,17 Worawari Rumpuk 3_rotate_90.jpg,17 Worawari Rumpuk,512,512,60704,84de3046b46a6807264d8d11b38dc195,17,3,Worawari Rumpuk,90,17|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 4.jpg,17 Worawari Rumpuk 4.jpg,17 Worawari Rumpuk,512,512,66503,7bdd1198d647734b2ed528d9fc0ea36d,17,4,Worawari Rumpuk,0,17|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 4_rotate_180.jpg,17 Worawari Rumpuk 4_rotate_180.jpg,17 Worawari Rumpuk,512,512,66464,11aa7f100409361eb4a26e916c426e79,17,4,Worawari Rumpuk,180,17|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 4_rotate_270.jpg,17 Worawari Rumpuk 4_rotate_270.jpg,17 Worawari Rumpuk,512,512,65272,6871b60a3ca6a7cdee2fddefcd37baec,17,4,Worawari Rumpuk,270,17|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/17 Worawari Rumpuk 4_rotate_90.jpg,17 Worawari Rumpuk 4_rotate_90.jpg,17 Worawari Rumpuk,512,512,65524,bd66a2e505354e1d6c2820ca9fab7c28,17,4,Worawari Rumpuk,90,17|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 1.jpg,18 Sekar Dhuku 1.jpg,18 Sekar Dhuku,512,512,70205,4587e5904c9190db3b28a2d32ade8364,18,1,Sekar Dhuku,0,18|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 1_rotate_180.jpg,18 Sekar Dhuku 1_rotate_180.jpg,18 Sekar Dhuku,512,512,70288,38704747af675c05539fe52668a11d11,18,1,Sekar Dhuku,180,18|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 1_rotate_270.jpg,18 Sekar Dhuku 1_rotate_270.jpg,18 Sekar Dhuku,512,512,69684,e1097bb22defa5a4e347f8ea62713670,18,1,Sekar Dhuku,270,18|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 1_rotate_90.jpg,18 Sekar Dhuku 1_rotate_90.jpg,18 Sekar Dhuku,512,512,69729,b965413421050077cc3882b873ba2edd,18,1,Sekar Dhuku,90,18|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 2.jpg,18 Sekar Dhuku 2.jpg,18 Sekar Dhuku,512,512,67776,150d6289c8f1b58263b6314d1ebacde8,18,2,Sekar Dhuku,0,18|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 2_rotate_180.jpg,18 Sekar Dhuku 2_rotate_180.jpg,18 Sekar Dhuku,512,512,67724,3f53abb558f297b90b0f18819ecbd821,18,2,Sekar Dhuku,180,18|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 2_rotate_270.jpg,18 Sekar Dhuku 2_rotate_270.jpg,18 Sekar Dhuku,512,512,60531,e9e4af5c0e1bf50ba09736daa60c4929,18,2,Sekar Dhuku,270,18|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 2_rotate_90.jpg,18 Sekar Dhuku 2_rotate_90.jpg,18 Sekar Dhuku,512,512,60463,dabfff08c29c4e546375d1b31e12ded0,18,2,Sekar Dhuku,90,18|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 3.jpg,18 Sekar Dhuku 3.jpg,18 Sekar Dhuku,512,512,67204,947abd3ac114ba947fe40fbbccdccb8d,18,3,Sekar Dhuku,0,18|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 3_rotate_180.jpg,18 Sekar Dhuku 3_rotate_180.jpg,18 Sekar Dhuku,512,512,66762,d4cfb2ab03b798eb9f72d69bcb8eeda6,18,3,Sekar Dhuku,180,18|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 3_rotate_270.jpg,18 Sekar Dhuku 3_rotate_270.jpg,18 Sekar Dhuku,512,512,65757,4c40f330a1b9ad4491444040c598530e,18,3,Sekar Dhuku,270,18|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 3_rotate_90.jpg,18 Sekar Dhuku 3_rotate_90.jpg,18 Sekar Dhuku,512,512,65752,447ebba1a3a04aa67af3189a2a039542,18,3,Sekar Dhuku,90,18|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 4.jpg,18 Sekar Dhuku 4.jpg,18 Sekar Dhuku,512,512,64509,a74eb537c83d4af089580653284e75dc,18,4,Sekar Dhuku,0,18|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 4_rotate_180.jpg,18 Sekar Dhuku 4_rotate_180.jpg,18 Sekar Dhuku,512,512,64922,0ed21ca2202640c83c5c98c84b056244,18,4,Sekar Dhuku,180,18|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 4_rotate_270.jpg,18 Sekar Dhuku 4_rotate_270.jpg,18 Sekar Dhuku,512,512,59622,4c19c768807826cd66ffba6ff59536ff,18,4,Sekar Dhuku,270,18|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/18 Sekar Dhuku 4_rotate_90.jpg,18 Sekar Dhuku 4_rotate_90.jpg,18 Sekar Dhuku,512,512,59520,bb08e89094909965b55d7a1af5ec1a87,18,4,Sekar Dhuku,90,18|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 1.jpg,19 Sekar Jagung 1.jpg,19 Sekar Jagung,512,512,70203,959b4ed2a8624060129892e584032195,19,1,Sekar Jagung,0,19|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 1_rotate_180.jpg,19 Sekar Jagung 1_rotate_180.jpg,19 Sekar Jagung,512,512,69884,8a2affdbbeab1c07cb707b76c16e173f,19,1,Sekar Jagung,180,19|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 1_rotate_270.jpg,19 Sekar Jagung 1_rotate_270.jpg,19 Sekar Jagung,512,512,61933,ebcedcd3898f6fd068804d2b59502338,19,1,Sekar Jagung,270,19|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 1_rotate_90.jpg,19 Sekar Jagung 1_rotate_90.jpg,19 Sekar Jagung,512,512,61571,1fe9302b0a7752f44d528a4e01bcc549,19,1,Sekar Jagung,90,19|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 2.jpg,19 Sekar Jagung 2.jpg,19 Sekar Jagung,512,512,70444,5beb7d70f963bc225811d510fe7bb61c,19,2,Sekar Jagung,0,19|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 2_rotate_180.jpg,19 Sekar Jagung 2_rotate_180.jpg,19 Sekar Jagung,512,512,70182,a92432cae261d00d0e9e8c532819fe92,19,2,Sekar Jagung,180,19|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 2_rotate_270.jpg,19 Sekar Jagung 2_rotate_270.jpg,19 Sekar Jagung,512,512,62295,7bc6e9068f228c9b1073466e2ffa7a63,19,2,Sekar Jagung,270,19|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 2_rotate_90.jpg,19 Sekar Jagung 2_rotate_90.jpg,19 Sekar Jagung,512,512,62108,cbbda2550b39ceec0c3d7ea0f43236dc,19,2,Sekar Jagung,90,19|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 3.jpg,19 Sekar Jagung 3.jpg,19 Sekar Jagung,512,512,69355,c0f8df20765cec9cec8e02bc7677cc76,19,3,Sekar Jagung,0,19|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 3_rotate_180.jpg,19 Sekar Jagung 3_rotate_180.jpg,19 Sekar Jagung,512,512,69264,3480120e7910428d0638dcaa32e7e1e6,19,3,Sekar Jagung,180,19|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 3_rotate_270.jpg,19 Sekar Jagung 3_rotate_270.jpg,19 Sekar Jagung,512,512,62264,3a258716e333ef6e95de9b83cb54f17f,19,3,Sekar Jagung,270,19|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 3_rotate_90.jpg,19 Sekar Jagung 3_rotate_90.jpg,19 Sekar Jagung,512,512,62424,4ff44fb3789c5430ffb4a2e138e6cda0,19,3,Sekar Jagung,90,19|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/19 Sekar Jagung 4.jpg,19 Sekar Jagung 4.jpg,19 Sekar Jagung,512,512,69327,7c6b921c722fa6ce7705c727c10ede09,19,4,Sekar Jagung,0,19|4
